14.5379601077	1101.73364076	0.0
14.7011881425	1102.01745424	0.0
14.8604851327	1102.29443178	0.0
14.9361105504	1102.60351381	0.0
15.1570664003	1102.80993471	0.0
15.3147249768	1103.0842267	0.0
15.4928112582	1103.3934308	0.0
15.6870642253	1103.7293683	0.0
15.898446138	1104.09582338	0.0
16.1240158622	1104.48620424	0.0
16.3249435977	1104.83447084	0.0
16.4950390421	1105.13000307	0.0
16.7117119395	1105.50573549	0.0
16.8954506473	1105.82360658	0.0
17.0375538414	1106.32336244	0.0
17.3869000023	1106.67284975	0.0
17.5918293544	1107.02795229	0.0
17.801771219	1107.39208803	0.0
18.0242367333	1107.77697572	0.0
18.1964474274	1108.07507142	0.0
18.366840418	1108.37133607	0.0
18.6029530122	1108.77795228	0.0
18.8476181585	1109.20239076	0.0
19.0979996278	1109.63525209	0.0
19.4878559673	1110.30761537	0.0
19.7544689727	1110.77026185	0.0
20.0240021295	1111.23779115	0.0
20.356376702	1111.81579408	0.0
20.5432701661	1112.13488587	0.0
20.7270374847	1112.44506654	0.0
20.8907337732	1112.71874818	0.0
21.178178842	1113.20300111	0.0
21.4166355685	1113.61047182	0.0
21.8900890909	1114.40624818	0.0
22.0605812625	1114.71789369	0.0
22.2075520102	1114.98608217	0.0
22.304231699	1115.28759584	0.0
22.5128861032	1115.54626283	0.0
22.7303734368	1115.94555482	0.0
22.9130020695	1116.28198061	0.0
23.1124401647	1116.65075502	0.0
23.3282948102	1117.04687318	0.0
23.5553970896	1117.46447572	0.0
23.7572060172	1117.83581361	0.0
23.9257336222	1118.14526185	0.0
24.1034489235	1118.4703351	0.0
24.2869568415	1118.80676088	0.0
24.3359299261	1119.15063295	0.0
24.6702004037	1119.50842104	0.0
24.8709107001	1119.87597475	0.0
25.0769959039	1120.25304994	0.0
25.2437458592	1120.57043275	0.0
25.4490700314	1120.95702943	0.0
25.7226963592	1121.43786439	0.0
26.0940228048	1122.03771791	0.0
26.3006172738	1122.34618959	0.0
26.5086746776	1122.63122377	0.0
26.6791611277	1123.0496808	0.0
27.1842060638	1123.45727357	0.0
27.532875117	1123.85143861	0.0
27.8110905244	1124.16723451	0.0
28.1859856193	1124.59899721	0.0
28.4614639831	1124.92309388	0.0
28.9381104069	1125.50561342	0.0
29.1257572717	1125.74328431	0.0
29.5009861533	1126.24133119	0.0
30.0310040074	1127.01733217	0.0
30.2096310204	1127.29467592	0.0
30.3856945577	1127.57592592	0.0
30.5620422912	1127.86132631	0.0
30.7426758363	1128.15881166	0.0
31.0891571601	1128.74633607	0.0
31.2721806121	1129.06872377	0.0
31.4466896614	1129.37377748	0.0
31.6122017469	1129.66406068	0.0
31.8034115382	1129.98986634	0.0
32.1721458979	1130.60790834	0.0
32.3801727843	1130.94653139	0.0
32.5722504204	1131.25219545	0.0
32.7749634335	1131.55431947	0.0
33.0000343867	1131.88122377	0.0
33.4324150644	1132.49804506	0.0
34.0152550293	1133.32873354	0.0
34.4629822331	1133.98913393	0.0
34.6974297127	1134.34435853	0.0
35.034145411	1134.84545717	0.0
35.2525139395	1135.18896302	0.0
35.8953018734	1136.28503236	0.0
36.293239649	1137.01122865	0.0
36.5018883312	1137.41088686	0.0
36.700721796	1137.80138978	0.0
37.0813179559	1138.59582338	0.0
37.261928614	1138.99438295	0.0
37.6043739877	1139.82140932	0.0
37.9369545534	1140.65478334	0.0
38.2611275269	1141.53173647	0.0
38.4086914611	1141.96533022	0.0
38.5669670645	1142.42602357	0.0
38.8939896179	1143.32800111	0.0
39.2370377131	1144.19799623	0.0
39.4160652713	1144.63085756	0.0
39.6063881473	1145.07617006	0.0
40.0116272523	1145.9703351	0.0
40.3328438348	1146.63061342	0.0
40.5594521121	1147.07739076	0.0
40.9207230172	1147.75085268	0.0
41.0412026002	1148.39440736	0.0
41.5426064093	1148.81762514	0.0
41.8068771914	1149.26244936	0.0
42.061058099	1149.69470033	0.0
42.5827599113	1150.59264955	0.0
42.8367157535	1151.04125795	0.0
43.0857811522	1151.49133119	0.0
43.5746384209	1152.41601381	0.0
44.1679306585	1153.62719545	0.0
44.4018745978	1154.13073549	0.0
44.9888954709	1155.38647279	0.0
44.9888954709	1156.12853822	0.0
45.3434067313	1156.12853822	0.0
45.711158808	1156.87389955	0.0
46.0963898248	1157.62756166	0.0
46.489185389	1158.36315736	0.0
46.90202337	1159.10571108	0.0
47.1909485409	1159.60839662	0.0
47.7812424257	1160.59301576	0.0
48.248382623	1161.33251771	0.0
48.4158592781	1161.59033022	0.0
48.8942299439	1162.30944642	0.0
56.0410538279	1173.26940736	0.0
56.1924095701	1173.57140932	0.0
64.5254059385	1191.80956849	0.0
65.2750931339	1193.04052553	0.0
67.0486603334	1195.73852357	0.0
67.9014511654	1196.97692689	0.0
68.1170654856	1197.28893862	0.0
68.7275696354	1198.16930971	0.0
69.3983841494	1199.13451967	0.0
69.6019745417	1199.42748842	0.0
70.2439194271	1200.35046205	0.0
70.2439194271	1200.99853334	0.0
70.6939240061	1200.99853334	0.0
70.9100342353	1201.30969056	0.0
71.7757492624	1202.55505189	0.0
72.2203827456	1203.19824037	0.0
72.8727417537	1204.13415346	0.0
73.3346634451	1204.79589662	0.0
74.0138855533	1205.76110658	0.0
74.7023087097	1206.7338849	0.0
75.1597595756	1207.39245424	0.0
75.5601044242	1207.98693666	0.0
76.0332184389	1208.69018373	0.0
76.4859314511	1209.38158998	0.0
76.8753204888	1209.98742494	0.0
77.543014582	1211.07385072	0.0
78.1506043029	1212.09924135	0.0
78.5513153622	1212.79504213	0.0
78.7467346733	1213.14196596	0.0
79.3256989075	1214.19201479	0.0
79.3256989075	1215.62145814	0.0
80.0829849801	1215.62145814	0.0
80.271530206	1215.98278627	0.0
80.8160400949	1217.06591615	0.0
81.1700821471	1217.78869447	0.0
81.5229492742	1218.52343568	0.0
82.2017822824	1219.99230775	0.0
82.3724442081	1220.37035951	0.0
82.5627899721	1220.79492006	0.0
83.1191177921	1222.06420717	0.0
83.2734451843	1222.41772279	0.0
83.9567490171	1223.98901186	0.0
84.4547806347	1225.13488588	0.0
84.6419144217	1225.56506166	0.0
85.4714203421	1227.46972475	0.0
86.1879883368	1229.10717592	0.0
86.5128555848	1229.85204896	0.0
86.8936081482	1230.72546205	0.0
87.2348023002	1231.51110658	0.0
87.5763092595	1232.29662904	0.0
87.9333572932	1233.12280092	0.0
88.6095276437	1234.68664369	0.0
88.9783173159	1235.54101381	0.0
89.3320694512	1236.35265931	0.0
89.6817551201	1237.16528138	0.0
90.0460281929	1238.00512514	0.0
90.7475433888	1239.62768373	0.0
91.4910126287	1241.34289369	0.0
91.8522949778	1242.17455873	0.0
92.2311401918	1243.04479799	0.0
92.5919495185	1243.88342104	0.0
92.9511871886	1244.72228823	0.0
93.5150452219	1246.02343568	0.0
94.077896174	1247.28881654	0.0
94.2444840036	1247.65527162	0.0
94.8422699533	1248.94946107	0.0
95.2363739559	1249.7729474	0.0
96.0726700377	1251.45397768	0.0
96.2852554882	1251.87255677	0.0
96.9081192574	1253.08862123	0.0
97.7492905205	1254.714964	0.0
98.130279595	1255.44848451	0.0
98.7623367863	1256.66283998	0.0
98.7623367863	1257.74389467	0.0
99.3280716497	1257.74389467	0.0
99.5450821476	1258.15771303	0.0
100.121452386	1259.26305971	0.0
101.239585932	1261.44445619	0.0
101.591629083	1262.1409894	0.0
101.930732782	1262.81725893	0.0
102.255409297	1263.46618471	0.0
103.086738641	1265.14050111	0.0
103.561836299	1266.10656556	0.0
103.711128289	1266.41222963	0.0
104.180725152	1267.37878236	0.0
104.322441155	1267.67114076	0.0
104.61609655	1268.27783021	0.0
104.758209284	1268.57275209	0.0
104.905471856	1268.87927065	0.0
105.870475824	1270.89587221	0.0
106.24918371	1271.69384584	0.0
106.873390252	1273.02770815	0.0
106.873390252	1274.29650697	0.0
107.457496698	1274.29650697	0.0
